gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff	cell_type
EBF2	1.9533586866319528e-31	-1.7090288866364916	0.079	0.078	6.48065811463883e-27	0.0010000000000000009	Fib
URB1	2.368004814544123e-31	-1.4294844612597142	0.086	0.197	7.856329573213037e-27	-0.11100000000000002	Fib
GALNTL6	2.394692539910892e-31	1.5459704485650163	0.135	0.04	7.944871439662367e-27	0.095	Fib
IFI27	2.431612729789131e-31	-2.2855721590362768	0.017	0.092	8.0673615536214e-27	-0.075	Fib
SPDYE2	2.4914197225749867e-31	-1.2069035218584983	0.134	0.243	8.265783213587034e-27	-0.10899999999999999	Fib
PHKA2	2.5057733065647757e-31	-1.2073561904332384	0.125	0.244	8.313404099189957e-27	-0.119	Fib
RPL30	3.1940527698316305e-31	-1.2059961853436694	0.131	0.233	1.05969088744704e-26	-0.10200000000000001	Fib
RPS7	3.602658786951687e-31	-1.5959444301154004	0.061	0.159	1.1952541057469611e-26	-0.098	Fib
ZNF552	3.8244798036808724e-31	-1.0596762036240959	0.161	0.265	1.268847664467203e-26	-0.10400000000000001	Fib
AC100800.1	3.964363632984699e-31	-2.411341043226975	0.029	0.108	1.3152569225153336e-26	-0.079	Fib
LRRK2	4.000085365059111e-31	-2.0367377756443443	0.054	0.137	1.3271083215656615e-26	-0.08300000000000002	Fib
TMEM156	4.73735797271733e-31	2.5729987416168676	0.084	0.014	1.5717132546084286e-26	0.07	Fib
ZNF483	4.75698126226655e-31	-1.101598844164464	0.119	0.238	1.578223673382173e-26	-0.119	Fib
PRELP	4.7577905724058465e-31	-1.033633430665161	0.156	0.289	1.5784921782070877e-26	-0.13299999999999998	Fib
RPS12	4.984318426683297e-31	-1.3609569305281777	0.107	0.222	1.6536473244207176e-26	-0.115	Fib
ARHGAP45	5.112991572200119e-31	2.799307365538006	0.073	0.009	1.6963372139088335e-26	0.064	Fib
MTURN	5.199909427280825e-31	1.589647953644509	0.156	0.053	1.7251739506889593e-26	0.10300000000000001	Fib
LIN7A	5.2774638422691305e-31	1.372199778784519	0.144	0.047	1.7509041789496294e-26	0.09699999999999999	Fib
ZMAT4	5.394397356073433e-31	2.8774331884205884	0.066	0.007	1.789699210824483e-26	0.059000000000000004	Fib
PDGFC	5.690883739677681e-31	-1.396343774192454	0.101	0.205	1.8880644983128643e-26	-0.10399999999999998	Fib
NPNT	5.6938812839055624e-31	-3.900527679389493	0.023	0.078	1.8890589935613485e-26	-0.055	Fib
AL356356.1	5.743226177869377e-31	-1.8227671011202822	0.064	0.153	1.9054301490317234e-26	-0.089	Fib
NPIPB5	5.901849450201338e-31	1.3815548129077462	0.229	0.103	1.9580565920932978e-26	0.126	Fib
HPS5	6.405554374436482e-31	1.4121391780044972	0.186	0.073	2.1251707748067917e-26	0.113	Fib
C14orf132	8.28483663033268e-31	-3.407462588498679	0.013	0.077	2.7486602488454734e-26	-0.064	Fib
AL034417.2	8.358955230640781e-31	2.129939041971655	0.104	0.024	2.773250576869692e-26	0.07999999999999999	Fib
SLFNL1-AS1	8.944441994338652e-31	-1.3101765254337585	0.097	0.192	2.967497520461734e-26	-0.095	Fib
C9	9.162075078590472e-31	-1.2295830488721922	0.134	0.224	3.039701648823961e-26	-0.09	Fib
TTLL7	9.337530039239455e-31	1.8867965782070355	0.126	0.036	3.097912341118474e-26	0.09	Fib
CYP8B1	1.0062635899658663e-30	-3.391316199267487	0.015	0.079	3.338480712429755e-26	-0.064	Fib
SLC35F5	1.0066500493623882e-30	-0.6976503793327349	0.234	0.375	3.339762868769596e-26	-0.141	Fib
LEP	1.0257294643733813e-30	3.4979030210190682	0.063	0.005	3.403062643951567e-26	0.058	Fib
COTL1	1.0430070447794008e-30	1.546804876117874	0.143	0.046	3.460384472464618e-26	0.09699999999999999	Fib
C12orf60	1.088217465557671e-30	-1.625281001498499	0.083	0.175	3.610379085480685e-26	-0.09199999999999998	Fib
SYBU	1.1698701077848905e-30	-1.7983853249009178	0.063	0.161	3.881278056597931e-26	-0.098	Fib
ASPA	1.1746718759127932e-30	1.2315305567341457	0.193	0.079	3.897208882715874e-26	0.114	Fib
SAV1	1.1981929775568678e-30	1.7854457168729452	0.2	0.084	3.97524484164042e-26	0.116	Fib
LURAP1L	1.2004191187936666e-30	2.0655042390965517	0.131	0.038	3.982630510421748e-26	0.093	Fib
IGHD	1.2017961015992837e-30	8.372007183327987	0.04	0	3.9871989262759437e-26	0.04	Fib
RPS2	1.2669688774792726e-30	-1.1884017103652755	0.111	0.23	4.203422644812983e-26	-0.11900000000000001	Fib
RUNX3	1.277548222809904e-30	3.592962167647931	0.062	0.005	4.238521738816418e-26	0.057	Fib
PAPSS2	1.2876060516705893e-30	-0.8489276856840575	0.154	0.295	4.271890597627514e-26	-0.141	Fib
IL1RAPL1	1.3208564564557951e-30	1.821686809384369	0.137	0.042	4.3822054655833916e-26	0.095	Fib
TMEM176A	1.3321050477735076e-30	2.751681840696781	0.078	0.011	4.4195249169981665e-26	0.067	Fib
LMBR1	1.3492606451126197e-30	-0.8550731584192107	0.203	0.329	4.4764420422901386e-26	-0.126	Fib
LDLR	1.3666027787467943e-30	-0.2646179775638364	0.13	0.252	4.5339780390482393e-26	-0.122	Fib
KCNAB2	1.4230191396659672e-30	1.5323891754786798	0.13	0.039	4.721150599669779e-26	0.091	Fib
SLFN13	1.4453730328532815e-30	3.8965273397741225	0.055	0.003	4.795314111097332e-26	0.052	Fib
SPSB1	1.4663585284864249e-30	-0.7837017925909906	0.181	0.32	4.8649376899594117e-26	-0.139	Fib
HM13	1.49373099604815e-30	-0.7364509545103325	0.296	0.441	4.955751325588947e-26	-0.14500000000000002	Fib
RPS15	1.6951476049972367e-30	-1.8475034164853343	0.056	0.153	5.623991209099333e-26	-0.097	Fib
MID1	1.7550692501857225e-30	1.0811877166241814	0.402	0.252	5.822793251341171e-26	0.15000000000000002	Fib
TACC1	1.9463956994206912e-30	-0.5513733322580352	0.672	0.779	6.457557011968027e-26	-0.10699999999999998	Fib
SIRPA	2.14759377645485e-30	-2.5802258987363205	0.025	0.098	7.125071872144256e-26	-0.07300000000000001	Fib
PREX2	2.171074346225429e-30	0.9891862848161532	0.281	0.144	7.202973358472106e-26	0.13700000000000004	Fib
LGI1	2.2322994574054516e-30	4.3005412678538	0.061	0.005	7.406099909834067e-26	0.056	Fib
RPS29	2.448772849517366e-30	-1.1894503567813923	0.155	0.251	8.124293682843766e-26	-0.096	Fib
CCDC26	2.5262063317130053e-30	1.6364651177802498	0.1	0.023	8.381194746724238e-26	0.07700000000000001	Fib
LRRFIP2	2.6311589357179842e-30	-0.7812490443545901	0.263	0.379	8.729396001031556e-26	-0.11599999999999999	Fib
TUSC3	2.768799495791512e-30	-1.2252965600967383	0.094	0.205	9.186046087187499e-26	-0.11099999999999999	Fib
GAS2L3	2.8963652935963152e-30	2.6467136203555404	0.073	0.01	9.609271134564495e-26	0.063	Fib
TENM4	3.0510013192287075e-30	1.3699138473710497	0.269	0.139	1.0122307076805083e-25	0.13	Fib
MBNL1	3.071768739445191e-30	0.4205294901434349	0.718	0.697	1.019120714685731e-25	0.02100000000000002	Fib
AL022341.2	3.2138343152617506e-30	-3.0542679059828575	0.013	0.079	1.066253810774391e-25	-0.066	Fib
SLC25A43	3.343305886491043e-30	1.1082812905688686	0.268	0.134	1.1092085939611333e-25	0.134	Fib
DPYSL2	3.47366941739518e-30	-0.7642793043017766	0.24	0.371	1.1524593026091989e-25	-0.131	Fib
ARHGAP26	3.541051860806857e-30	-0.8075597255318668	0.303	0.406	1.1748147758598909e-25	-0.10300000000000004	Fib
PACS1	3.598953281541125e-30	0.9179757150266438	0.491	0.342	1.1940247302168988e-25	0.14899999999999997	Fib
MYEF2	3.6199838113092045e-30	-2.784811141984332	0.017	0.087	1.2010020290780548e-25	-0.06999999999999999	Fib
RRAS2	4.049784718649855e-30	1.4353058331823791	0.275	0.145	1.3435970761064623e-25	0.13000000000000003	Fib
LY75-CD302	4.56715921579912e-30	2.7873058270755817	0.073	0.01	1.515246413025674e-25	0.063	Fib
AC010890.1	4.6014055318285786e-30	4.991699859960825	0.05	0.002	1.5266083132947676e-25	0.048	Fib
MEF2D	4.8197725314363065e-30	-1.0350903716684372	0.15	0.268	1.5990559327546234e-25	-0.11800000000000002	Fib
AC009975.1	4.9346448937069255e-30	1.8852117574003528	0.095	0.021	1.6371671363851467e-25	0.074	Fib
AC073529.1	4.996639528643369e-30	3.110066015862779	0.098	0.023	1.6577350964180104e-25	0.07500000000000001	Fib
VAT1L	4.999810236204257e-30	-1.76761116430063	0.062	0.147	1.6587870420654864e-25	-0.08499999999999999	Fib
AC138123.1	5.8357773927898076e-30	1.7416323054668184	0.189	0.076	1.9361358656058744e-25	0.113	Fib
CDH6	5.956289507231546e-30	2.573344307622798	0.1	0.022	1.97611816981421e-25	0.07800000000000001	Fib
AC016877.1	6.314064751995636e-30	5.7455376089994745	0.051	0.002	2.094817262769592e-25	0.048999999999999995	Fib
MMP14	6.360127281599283e-30	2.024647045991655	0.116	0.03	2.1100994282161943e-25	0.08600000000000001	Fib
AC022217.3	7.268526003832085e-30	-1.2742417131617447	0.123	0.218	2.4114788722913707e-25	-0.095	Fib
AC093334.1	7.44850023029648e-30	3.1462169637316904	0.073	0.01	2.4711889214054633e-25	0.063	Fib
PTPN5	8.02492062550818e-30	-3.259762199266171	0.018	0.083	2.662427915924849e-25	-0.065	Fib
SMIM14	8.525109976861184e-30	-0.6898498427648421	0.296	0.431	2.828375737023235e-25	-0.135	Fib
HEPH	9.416070612438678e-30	-1.5418090113747958	0.021	0.096	3.12396974708878e-25	-0.075	Fib
APOLD1	9.932289101225815e-30	1.4335182613978055	0.179	0.07	3.2952355551136883e-25	0.10899999999999999	Fib
MRNIP	1.124066569991852e-29	-1.063037524935485	0.18	0.285	3.7293156592619675e-25	-0.10499999999999998	Fib
AOAH	1.1529042098933079e-29	1.6517072070067889	0.15	0.051	3.8249902971630274e-25	0.099	Fib
POU2AF1	1.1958930358295184e-29	3.99833444196666	0.05	0.002	3.9676143249715934e-25	0.048	Fib
ARMC2	1.238810767684865e-29	1.3041666026175815	0.242	0.114	4.1100024839480763e-25	0.128	Fib
MSR1	1.2737636035204132e-29	1.901194775312851	0.125	0.036	4.2259655073996745e-25	0.089	Fib
NAPA-AS1	1.297103331390059e-29	-1.503684025998029	0.087	0.18	4.303399722552799e-25	-0.093	Fib
RTL1	1.331738296362682e-29	-2.1377276077217275	0.013	0.08	4.41830814584247e-25	-0.067	Fib
FIGNL2	1.4341326686153132e-29	2.530749002864793	0.067	0.008	4.758021954665024e-25	0.059000000000000004	Fib
L3MBTL4	1.434341151015684e-29	-1.544513217404905	0.078	0.169	4.758713636724735e-25	-0.09100000000000001	Fib
ADAM12	1.4551102685293925e-29	1.8371336611040707	0.112	0.029	4.8276193378999655e-25	0.083	Fib
CYYR1-AS1	1.8055156669582745e-29	-2.907241116771475	0.021	0.086	5.990159328267467e-25	-0.06499999999999999	Fib
CD2	1.8337803408625248e-29	4.672926115294125	0.049	0.002	6.083933036879599e-25	0.047	Fib
GAS1	1.8558925920065055e-29	-2.5268538930273547	0.017	0.087	6.157294852499983e-25	-0.06999999999999999	Fib
LY9	1.8719275910122318e-29	5.017999025467001	0.049	0.002	6.210494168701281e-25	0.047	Fib
LINC02550	1.9057651596830086e-29	2.995293289368546	0.062	0.006	6.322757070280318e-25	0.056	Fib
WDR6	1.9251294944166293e-29	-0.9748696479842902	0.176	0.294	6.387002123626051e-25	-0.118	Fib
MCUB	2.1971953241676315e-29	1.7566709437411165	0.135	0.042	7.289634926990951e-25	0.093	Fib
GPAM	2.2272055163522662e-29	-1.5536714270042857	0.076	0.162	7.389199741601913e-25	-0.08600000000000001	Fib
AC010343.3	2.5338981783468424e-29	0.8763314112420291	0.115	0.037	8.406713986301319e-25	0.07800000000000001	Fib
TTC8	2.6718310290019194e-29	-1.407694447686854	0.076	0.174	8.864333804919668e-25	-0.09799999999999999	Fib
EMB	2.801737551933539e-29	1.6148496931759522	0.128	0.039	9.295324676049902e-25	0.089	Fib
C19orf33	3.000247225040324e-29	-8.589245099939573	0	0.039	9.953920218516284e-25	-0.039	Fib
AC092957.1	3.071577904187069e-29	4.044980552373552	0.073	0.011	1.0190574012721439e-24	0.062	Fib
FAM241A	3.738063464093985e-29	1.7023588682650654	0.145	0.048	1.2401773154824614e-24	0.09699999999999999	Fib
JUP	3.8606198702338994e-29	-2.6863797352210605	0.026	0.097	1.2808378543475008e-24	-0.07100000000000001	Fib
BCR	4.267673737931579e-29	-1.048921368515996	0.169	0.272	1.41588611603356e-24	-0.10300000000000001	Fib
C6orf10	4.47176120546114e-29	-1.7489764538667185	0.07	0.149	1.4835962151358423e-24	-0.07899999999999999	Fib
CSMD1	4.524143211580571e-29	1.3723307942727807	0.15	0.053	1.5009749933060861e-24	0.097	Fib
MIRLET7BHG	4.817146972250986e-29	-0.6621553283597714	0.267	0.404	1.5981848509837095e-24	-0.137	Fib
CDYL2	4.8218877101190545e-29	1.821218785552008	0.151	0.052	1.5997576855861987e-24	0.099	Fib
AC007402.1	5.294248539487881e-29	1.8283950108200704	0.094	0.021	1.7564728379458943e-24	0.073	Fib
NPL	5.341356440027117e-29	1.5866211089846634	0.133	0.042	1.7721018261077967e-24	0.091	Fib
TRMT9B	5.616266862702721e-29	2.0685017323236616	0.096	0.021	1.8633088570388818e-24	0.075	Fib
GUCY1A1	5.889357780330088e-29	-2.2387779180106318	0.017	0.089	1.9539122307801132e-24	-0.072	Fib
SOX4	6.282850093277863e-29	1.5000422039033874	0.158	0.057	2.0844611754467965e-24	0.101	Fib
LIMS2	6.355685113997255e-29	-1.8867278761508586	0.038	0.124	2.1086256502708696e-24	-0.086	Fib
KAT2B	7.014647926355268e-29	1.084969964008821	0.252	0.125	2.327249742526887e-24	0.127	Fib
ITGA1	7.187116245944101e-29	-0.6032011825572929	0.369	0.508	2.3844695569168743e-24	-0.139	Fib
DTNB	7.31670639579227e-29	1.1297680439419169	0.305	0.165	2.4274636809320016e-24	0.13999999999999999	Fib
MARK4	8.218359021281565e-29	-0.6192111665719132	0.335	0.474	2.7266049724905848e-24	-0.13899999999999996	Fib
RPS9	8.346295710063461e-29	-1.2184648316585354	0.124	0.227	2.7690505277277547e-24	-0.10300000000000001	Fib
ASB4	8.510788250776562e-29	-3.838482230778868	0.009	0.067	2.82362421796014e-24	-0.058	Fib
AC005208.1	8.821422263813142e-29	-2.8655115148236567	0.027	0.087	2.9266832644652862e-24	-0.06	Fib
FAM155A	8.850773387067141e-29	1.2689573199690574	0.174	0.068	2.9364210866272655e-24	0.10599999999999998	Fib
LINC01695	9.18444108260646e-29	2.4076195819366246	0.089	0.018	3.047122017976345e-24	0.071	Fib
SLC7A7	9.688000063399245e-29	1.9558080607620576	0.106	0.026	3.2141877810339674e-24	0.08	Fib
AHR	1.0418991366597798e-28	1.460859126295146	0.241	0.116	3.456708765696151e-24	0.12499999999999999	Fib
AL391117.1	1.045943455192244e-28	1.9278253633637084	0.076	0.013	3.470126601291308e-24	0.063	Fib
NFIB	1.0603924072017013e-28	-0.7149452400687333	0.348	0.453	3.518063889373084e-24	-0.10500000000000004	Fib
ZFYVE9	1.1819593512149342e-28	-0.7141530753957046	0.256	0.393	3.921386539525787e-24	-0.137	Fib
NLGN4Y	1.2078990695222097e-28	1.5208055273005883	0.146	0.05	4.007446742953835e-24	0.09599999999999999	Fib
CYP11B2	1.2166660161045785e-28	-9.168047613424426	0	0.038	4.03653284163016e-24	-0.038	Fib
INHBB	1.2327617932632779e-28	-1.6998023436899183	0.06	0.15	4.089933801509577e-24	-0.09	Fib
AC016909.2	1.2593189755181986e-28	4.029241265624867	0.053	0.003	4.178042565076727e-24	0.049999999999999996	Fib
CMTM8	1.3102104799440798e-28	1.9770252473450507	0.175	0.071	4.346885309310473e-24	0.104	Fib
AL136164.2	1.4514714238431464e-28	1.2147539742320679	0.341	0.201	4.815546742884407e-24	0.14	Fib
STAT3	1.4659203102648478e-28	0.9700740931447351	0.558	0.441	4.863483813365686e-24	0.11700000000000005	Fib
RORA	1.6565425954282772e-28	0.3869580890952373	0.853	0.889	5.4959113688523955e-24	-0.03600000000000003	Fib
AC013652.1	1.6569594379036384e-28	2.2187783397628102	0.079	0.013	5.4972943271329015e-24	0.066	Fib
TOB1	1.6771979890122827e-28	-1.8900516598416883	0.035	0.117	5.56443976814605e-24	-0.082	Fib
PKP2	1.9024041141848784e-28	-1.8591801338968357	0.057	0.13	6.311606129631171e-24	-0.07300000000000001	Fib
TMEM204	1.9182750188091714e-28	-1.8479459012297033	0.059	0.14	6.364261029903188e-24	-0.08100000000000002	Fib
ZFYVE21	1.9840384294001929e-28	-1.585563733963851	0.053	0.144	6.58244429722102e-24	-0.091	Fib
SKAP2	2.1419972806902386e-28	1.019145417295875	0.395	0.253	7.106504378146005e-24	0.14200000000000002	Fib
AC005537.1	2.2818760703128726e-28	3.416381190742632	0.063	0.007	7.570580238477017e-24	0.056	Fib
AC097662.1	2.3448549855109943e-28	-1.6477886831324269	0.059	0.144	7.779525385429825e-24	-0.08499999999999999	Fib
AC087741.1	2.38790388033658e-28	-3.085119025251992	0.014	0.076	7.922348703792671e-24	-0.062	Fib
KCNQ1OT1	2.4036655516682263e-28	-0.35946709209324346	0.365	0.529	7.974641200769674e-24	-0.16400000000000003	Fib
AP001439.1	2.4483281685337496e-28	-2.360818793167025	0.019	0.09	8.122818364744421e-24	-0.071	Fib
SLC9A5	2.8696688575853167e-28	1.2938445601756918	0.177	0.071	9.520700368810805e-24	0.106	Fib
PGRMC1	3.0666638577988818e-28	-1.7619775987909922	0.052	0.143	1.017427068101935e-23	-0.091	Fib
AL035078.4	3.0918745630964637e-28	1.7376602502123797	0.128	0.039	1.0257912237985137e-23	0.089	Fib
CDC42EP3	3.1798566358885607e-28	-1.5124215398822303	0.082	0.174	1.0549810360887478e-23	-0.09199999999999998	Fib
GMDS-DT	3.215883835517786e-28	0.863570098701828	0.486	0.37	1.0669337801097358e-23	0.11599999999999999	Fib
MYL9	3.2925423867377035e-28	-0.7212079830555237	0.195	0.335	1.092366787647968e-23	-0.14	Fib
MT-ND4L	3.6198894665296755e-28	-1.3837985232724175	0.082	0.185	1.2009707283105505e-23	-0.103	Fib
ALDH1L1	3.6397624827320507e-28	-2.411241515175841	0.021	0.093	1.2075639988960125e-23	-0.072	Fib
RUSC2	3.808183461474609e-28	-0.3858643946732485	0.32	0.473	1.263441027013431e-23	-0.15299999999999997	Fib
NPDC1	3.8119483721350876e-28	-2.584560450936746	0.02	0.089	1.264690111423258e-23	-0.06899999999999999	Fib
AL359915.2	3.8125921628824226e-28	1.0906990053261871	0.382	0.247	1.2649037018795014e-23	0.135	Fib
SNHG25	3.9013055977104258e-28	-0.9814249503423622	0.143	0.268	1.2943361581523879e-23	-0.12500000000000003	Fib
GRIA3	4.104631559048562e-28	-2.828351436872077	0.023	0.089	1.3617936123455412e-23	-0.066	Fib
HES4	4.1053432639249e-28	2.241035047862586	0.098	0.023	1.3620297346723642e-23	0.07500000000000001	Fib
GLI2	4.40942636802796e-28	-0.9102132730906686	0.172	0.301	1.4629153861206365e-23	-0.129	Fib
SFMBT2	4.71129252770246e-28	-0.8007234325952666	0.279	0.383	1.5630655219158451e-23	-0.10399999999999998	Fib
FANCL	5.5883563847111155e-28	-1.363290189677238	0.073	0.175	1.8540489977556068e-23	-0.102	Fib
ALDH1L2	5.72418005392436e-28	1.1655656268380892	0.117	0.039	1.899111216490485e-23	0.07800000000000001	Fib
RPS4X	5.76811769446171e-28	-1.272982695538503	0.081	0.184	1.9136884074915614e-23	-0.103	Fib
AC012085.2	5.895479559256531e-28	-1.1156867047822574	0.122	0.225	1.9559432533745393e-23	-0.10300000000000001	Fib
MZT2A	5.92752700580948e-28	-1.725540944240556	0.062	0.14	1.966575634717411e-23	-0.07800000000000001	Fib
MAN2A1	5.961642549308528e-28	-0.8938870450051021	0.2	0.312	1.9778941485840903e-23	-0.11199999999999999	Fib
ETV5	6.004859101591047e-28	-1.704967115552948	0.042	0.129	1.9922321041348617e-23	-0.087	Fib
JAK1	6.126561392473018e-28	1.0334443915035056	0.393	0.25	2.0326092731807732e-23	0.14300000000000002	Fib
SLC2A4RG	6.605731595129627e-28	1.6047921599699677	0.157	0.058	2.1915835713161563e-23	0.099	Fib
SYK	8.253415542552731e-28	1.7076638244820885	0.093	0.022	2.7382356745527197e-23	0.07100000000000001	Fib
PIK3AP1	9.077577447563176e-28	1.9621137291214847	0.097	0.023	3.011667869778035e-23	0.07400000000000001	Fib
BAIAP2L2	9.093625801758006e-28	-1.390297302194711	0.09	0.176	3.016992232249254e-23	-0.086	Fib
PHKA1	9.462886865855761e-28	-2.182557320364718	0.032	0.108	3.1395019754849655e-23	-0.076	Fib
NCOA7-AS1	9.487266531354646e-28	-2.337789935119935	0.037	0.107	3.147590417107531e-23	-0.07	Fib
CADM1	9.934711825174511e-28	-1.6641293581163425	0.056	0.142	3.2960393422381476e-23	-0.086	Fib
ZNF273	9.995133837587991e-28	1.5235427097617136	0.132	0.044	3.316085553296568e-23	0.08800000000000001	Fib
RPLP0	1.0068288282876007e-27	-1.212802772399246	0.088	0.197	3.340356003609773e-23	-0.10900000000000001	Fib
MYH14	1.0190078549203675e-27	1.6813911927559981	0.101	0.026	3.380762360269303e-23	0.07500000000000001	Fib
AMHR2	1.0621889216766774e-27	-3.3529167594108733	0.003	0.051	3.524024185446713e-23	-0.047999999999999994	Fib
PALMD	1.087178356050388e-27	-1.6896139431986563	0.055	0.136	3.6069316318683723e-23	-0.08100000000000002	Fib
SCML2	1.1519538814299299e-27	-2.9168850794361685	0.015	0.079	3.8218373924200784e-23	-0.064	Fib
MCC	1.3971096746695848e-27	1.1476080344406063	0.325	0.187	4.6351907676512815e-23	0.138	Fib
RGL3	1.4630580957657601e-27	1.1261404722518045	0.213	0.097	4.8539878443220625e-23	0.11599999999999999	Fib
NR3C2	1.5588758840796097e-27	-0.7617722405207221	0.257	0.377	5.171882520610921e-23	-0.12	Fib
HCLS1	1.5774932447486349e-27	1.636784322727631	0.11	0.031	5.233649338102546e-23	0.079	Fib
FAM20C	1.6258876878847493e-27	-2.1184250563609015	0.044	0.122	5.394207582095233e-23	-0.078	Fib
FAU	1.629839380219833e-27	-1.5911138133950966	0.07	0.165	5.40731811175534e-23	-0.095	Fib
RAP1GAP2	1.637767578103357e-27	0.904773214383894	0.16	0.065	5.433621493873508e-23	0.095	Fib
MFSD12	1.7392861296451074e-27	1.0742286490887962	0.231	0.111	5.770429592323572e-23	0.12000000000000001	Fib
ACVR1C	1.8055093210356033e-27	3.8897241565541267	0.056	0.005	5.990138274399821e-23	0.051000000000000004	Fib
RPS21	1.8388694572414877e-27	-1.495388242807656	0.076	0.175	6.100817198290084e-23	-0.09899999999999999	Fib
OGG1	1.841749983378294e-27	-1.2891429148871962	0.113	0.201	6.110373919854166e-23	-0.08800000000000001	Fib
CMTM4	1.8909682653527614e-27	1.547851453853513	0.166	0.064	6.273665413960857e-23	0.10200000000000001	Fib
RPL13	1.9528927932900893e-27	-0.9373218212785472	0.18	0.309	6.47911242029853e-23	-0.129	Fib
PTGER4	2.083533963588781e-27	2.0748655675077683	0.096	0.022	6.912540630998498e-23	0.07400000000000001	Fib
AC092131.1	2.088730825424058e-27	2.6680006121893487	0.072	0.011	6.929782259509396e-23	0.061	Fib
AC139491.4	2.204318323153067e-27	-4.681806603937574	0.003	0.052	7.31326690072493e-23	-0.048999999999999995	Fib
